Nary094fn,0,3,0,2017年3月27日,江苏南京,2019-7-17 09:31:58,21寸雷克萨斯LX570，升级丰田酷路泽，陆巡，,0.819216668269615
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-5-24 22:16:33,谢谢，五座的,0.5710537173325678
ad7l5qpny,0,1,8,2019年3月31日,北京,2019-5-29 11:27:06,好看，加95还是92？不是纠结油钱，只是觉得要是能加92那就更完美无可挑剔了,0.9728983762200744
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-5-29 12:35:19,你好，不仅是92油，极端情况下短时间加90号油都没问题，这就是570强大之处。,0.2219676711470766
ad7l5qpny,0,1,8,2019年3月31日,北京,2019-5-29 12:42:54,你平时加什么油的，下月中旬去天津提，现在有七座版本的中东版了，中规的七月一号之前等不到了,0.9514155703364668
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-5-29 13:04:28,哈哈，我本周提车，还在等关单呢之前开过，都是加92号，油箱盖上面也写只要92就够了。目前看，买七座八座都可以的，中规早不给定了。巅峰版确实贵了点，就当买6年免年检和外观套件了。,0.9847426975694707
ad7l5qpny,0,1,8,2019年3月31日,北京,2019-5-29 14:23:34,赞??,0.9176294626256368
卜隆贡2018,1,16,492,2012年8月31日,山东青岛,2019-5-29 16:25:49,后备箱拿个东西，得爬着进去，人多的地方太尴尬了,0.0013247323945178024
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-5-29 16:44:24,后备箱下门不要放下来就ok了，我觉得不需要啊，除非很小的东西放在最里面。,0.07171135508599957
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-5-29 18:30:12,谢谢,0.5965665236051504
玩泥巴的年代,0,16,40,2014年5月10日,湖南长沙,2019-6-4 01:13:39,你好，请问平常一箱油跑多少公里？,0.06844840423156828
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-6-4 13:37:27,市区不是很堵的话700公里左右吧，野外1000公里都正常。,0.8500067286695484
玩泥巴的年代,0,16,40,2014年5月10日,湖南长沙,2019-6-5 22:06:31,好的，谢谢你。,0.7172908717489199
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-6-6 12:41:18,不客气！,0.44166871936096386
黑暗小子9988,0,68,1022,2013年3月11日,山东青岛,2019-6-17 09:10:49,喜欢这个车，最近一直关注中。,0.9450440925605963
黑暗小子9988,0,68,1022,2013年3月11日,山东青岛,2019-6-17 09:11:36,楼主这个顶配版是5座的还是8座的，高速和小轿车一样还是怎么收费？,0.47269827151432053
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-6-17 14:34:09,巅峰是五座的，如果不是追求外观更酷炫的话，个人看法八座足以，9月1日之后都是一样的收费。,0.9976998698094101
NinoIp,0,10,1905,2016年3月9日,广东东莞,2019-6-19 01:17:20,�侵骺梢愿��x��。,0.3964903656113893
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-6-22 12:52:32,觉得主要还是车重，刹车太硬点头现象估计更严重。,0.20891359521231456
帅帆啦,0,1,13,2015年5月15日,四川成都,2019-6-22 20:32:11,比我们的帅,0.5
ayijing,0,0,5,2016年11月7日,黑龙江哈尔滨,2019-6-23 10:33:23,中规没有防侧翻底盘，城市里跑买中规比中东好，要是在城市外用，还是买中东的，还有就是中规的内饰有甲醛，中东的内饰完全环保无味道。,0.9998139822692234
氢氟酸2006,0,94,1706,2014年12月24日,河北廊坊,2019-6-23 11:10:05,颜色特殊,0.513636363636364
氢氟酸2006,0,94,1706,2014年12月24日,河北廊坊,2019-6-23 11:10:47,等了多久，加多少？朋友,0.3326474163482134
xsw老四,0,7,836,2017年7月6日,四川成都,2019-6-24 08:41:56,450d的，欧版，现定，40多天到港。,0.23292937065310004
英格拉姆888,0,15,56,2013年2月20日,浙江杭州,2019-6-24 08:44:12,保养手册呢？,0.5643972112214909
越过谎言拥抱你c,0,4,127,2015年11月20日,江苏无锡,2019-6-24 14:39:01,恭喜提车还是想知道油耗大概多少个哈哈哈告知下兄弟,0.6725411370517608
平凡的人4S,0,2,17,2018年7月12日,湖北武汉,2019-6-24 15:42:11,漂亮,0.8996655518394647
wangbin88758,0,0,8,2015年2月26日,山东潍坊,2019-6-25 10:49:26,"照片拍的真漂亮！",0.8510658162106733
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-6-25 11:23:10,后面开通导航后才拿到的，4S效率挺低，我的膜还没贴呢....,0.006620597195570954
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-6-25 11:24:21,谢谢兄弟，油耗市区大概15个，高速13个，我上班的路线基本不怎么堵，堵的话估计没底了。,0.09228758172339446
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-6-25 13:21:41,谢谢你！,0.5965665236051504
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-6-25 13:22:01,谢谢，后面上作业,0.887611866255853
VX18550017779,0,14,579,2017年8月19日,江苏南京,2019-6-27 21:06:44,油耗多少,0.5006507742803321
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-6-28 00:30:26,市区油耗也控制在15-17，高速基本12-13，这个排量很不错了,0.9292877262458542
毅翔168,0,1,282,2014年9月2日,江西抚州,2019-6-30 10:59:34,买的是中规对吗？,0.6780175525506098
天赐狂风,1,15,378,2011年9月9日,福建厦门,2019-6-30 15:56:38,"这个颜色实在是太靓了",0.795727721741825
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-6-30 21:36:22,是啊，行货，呵呵！,0.5255594782366866
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-6-30 21:36:34,是的，超喜欢！,0.7268949730766395
swind2008,0,12,147,2014年11月16日,黑龙江黑河,2019-7-1 10:47:01,明白人，这个车最大优点之一就是喝啥油都行，去偏远地方，只有92号油，570随便加，奔驰、路虎啥的~~就得掂量一下了。,0.11174451313478728
天赐狂风,1,15,378,2011年9月9日,福建厦门,2019-7-1 20:11:25,羡慕,0.9827586206896551
峡江号子,0,0,39,2016年8月10日,湖北宜昌,2019-7-16 10:38:25,刹车点头是因为悬挂行程长的原因。悬挂行程短有利于操控，转弯侧倾小。悬挂行程长有利越野时轮胎附着力，更容易脱困。,0.0235421081151177
峡江号子,0,0,39,2016年8月10日,湖北宜昌,2019-7-16 10:39:26,好车！加了多少米提的车？,0.3894199379825056
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-7-16 12:59:59,谢谢，开了一段时间现在知道更好的控制点头现象了，加13，还送了不少东西，找熟人的。,0.49880357538629405
天天粑粑351337,0,13,74,2016年4月1日,上海,2019-7-16 14:00:08,"霸气侧漏太酷了。努力努力。。。。",0.5519590480242074
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-7-16 17:45:39,谢谢,0.5965665236051504
唛子1,0,2,35,2017年3月15日,上海,2019-7-16 22:49:57,看这仓库是不是祁连山路和凌？,0.9080030421021936
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-7-16 23:15:04,厉害啊！是的,0.35964912280701733
西安点亮,0,1,13,2018年1月3日,陕西西安,2019-7-13 01:19:15,从没想过会提雷克萨斯570，从第一辆06年的两箱福克斯，再到14年的2.5奥迪A6，曾打算今年年底或明年换车，但促使我一个月内提570的最大因素是国六来了，原国六第一批实施的省市里，没有我们西安，但五月底看到报道后就开始关注喜欢的车。一直考虑的是LC5700和新款GLS，也在实时关注新款大G和揽胜。LC5700神车一辆，对我而言唯一瑕疵是可靠有余、豪华不足；新款GLS于4月18日在纽约车展正事亮相，改款比我期望的有很大差距，投入中国市场今年是没希望了；大G除了情怀和地表最强的三把锁之外，改款也非常非常非常成功，但全球都在加价你受得了吗？揽胜相对而言不抗造、保值率低，最主要有点张扬，不是我的菜。那么问题来了：我想买一辆豪华的、8缸的、靠谱抗造的、保值率高的、越野能力强的，除了LC570还有谁？废话不多说，按顺序上图：4.18日发布的新款GLS作为奔驰旗舰suv，外观和内饰都像极了GLE，个人觉得改款失败！6月27日，当我初见你的模样美臀八座版地库有点黑，拍不出效果7月1日提车当天，贴完膜镀完晶交车仪式结束后第一件事――加油！回到自家车库，老婆的小奔真的成小奔了新车第三天，第一次上高速120的速度转速大概在1800左右，一个字：稳！澄城麦子泡第六天又上高速，带着家人去汉中吃鱼路上跑出了888聚源春的黄辣丁，谁吃谁香菜豆腐味的，汤非常鲜美汉江小葫芦最近正在盘玩，包浆上色后准备挂在后视镜下边续航还有85公里时刚加满油今天又去了韩城两千公里了好天气，路边照的说一下12天2000公里的感受：1、驾驶感受：稳！起步肉，很肉，跟5.7排量大相径庭，方向有些重，但出发之后两三秒钟就会感觉到连绵不绝一发不可收拾的动力，只要你给油，50码加速、100码加速、150还加速……2、油耗：我跑了2000多公里，高速1300，市区800。加了三箱油，现在还有半箱，总的感觉：省油。我朋友LC5700，高速18，市区23，我实测下来高速15、市区18。为了降低油耗，我一直开的ECO模式。对于油品质量，我只加92号的，对比众说纷纭，但我觉得能加92是我选择570的一个原因，很多车主加92没有任何问题。3、优缺点：自适应悬架、自适应巡航、后排通风、内饰非木即皮，座椅舒适、冰箱给力、马克来文森音响配19喇叭不是盖的……操控感不太好，肉、笨、重，导航鸡肋、倒车影像一般、中控游戏机手柄不太好用、第二排空间不够大气、后排娱乐稍微挡后排乘客视线……（越野功能还没尝试，所以不敢说：越野别急最豪华的、豪华车里最越野的！）说大家最关心的：我买的中规八座尊贵豪华版，指导价133.9，加19.1，裸车价154，加购置税保险等，接近170。最后，祝各位车友早提爱车，心想事成！,0.9999965534390175
山王s,0,19,1036,2018年6月1日,新疆塔城,2019-7-13 05:00:05,好车!马上5.7L变成3.5tt了,0.4630602757266521
KK29G3RR,0,1,44,2016年6月25日,黑龙江哈尔滨,2019-7-13 07:47:31,八座车在七月一号后上牌是归档到一类车了吗,0.9506861526199082
liukai6789,0,3,11,2018年7月19日,河北保定,2019-7-13 08:12:31,不错,0.8612132352941176
西安点亮,0,1,13,2018年1月3日,陕西西安,2019-7-13 11:43:44,没有，那只是传说。,0.60062458072469
西安点亮,0,1,13,2018年1月3日,陕西西安,2019-7-13 11:45:33,是呀，没有大V8，也就不再有570,0.5409899595992217
过路各种打酱油,2,15,261,2015年1月7日,陕西延安,2019-7-13 12:54:09,不是传说，很快就归1类了。,0.8145933943063931
百花骑士loser,0,1,38,2015年10月28日,河南南阳,2019-7-14 19:20:55,"好车",0.5
阿乐EY088,0,29,1236,2014年6月19日,湖南长沙,2019-7-14 22:41:52,太帅了。,0.5
风速俊俊,0,2,211,2016年5月28日,湖南长沙,2019-7-15 09:51:26,好帖！楼主实在人！,0.42656149167048485
nZ__,0,7,163,2015年9月17日,北京海淀,2019-7-15 13:43:43,"团结南路，老乡啊",0.4227996947526892
NinoIp,0,10,1905,2016年3月9日,广东东莞,2019-7-15 14:01:41,�I�@��一定要�p油籍。,0.44767845850986676
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-7-15 22:48:38,"明智之选！",0.6213172784112578
西安点亮,0,1,13,2018年1月3日,陕西西安,2019-7-16 10:15:08,你也在附近住？,0.39610256410256395
西安点亮,0,1,13,2018年1月3日,陕西西安,2019-7-16 10:17:38,是的，所以加版虽然便宜，但却卖不过中东版。,0.6727700651005738
西安点亮,0,1,13,2018年1月3日,陕西西安,2019-7-16 10:19:03,好眼光,0.8220476343092014
西安点亮,0,1,13,2018年1月3日,陕西西安,2019-7-16 10:20:11,兄台重庆的？,0.1614154829161114
哈库拉2014,0,3,33,2014年9月23日,上海,2019-7-16 12:28:09,"我6月26号提的中规8座加19，也开了eco，突然换了comfort竟然觉得一档起步有推背感，目前800多公里，上海市区30个油（上牌碰到下雨开空调排队半天）",0.0005785805533757848
西安点亮,0,1,13,2018年1月3日,陕西西安,2019-7-16 21:53:06,30个油确实是太堵了，上次高速你就会发展比咱想象中的省油。,0.8422639719160933
光景大人,0,5,9,2016年3月9日,福建宁德,2019-7-16 19:30:56,大概收费多少钱，全英文懵逼,0.2621377465689415
汉武帝神武逃,2,3,153,2018年7月28日,上海,2018-12-26 17:03:36,行程安排行程1：前言先看行程2：行程路线行程3：第1天，苏州―常德，全程1200公里行程4：第2天，常德―昆明，全程1109公里行程5：第3天，昆明―香格里拉，全程617公里行程6：第4天，香格里拉―芒康，全程375公里=====================================================,1.8320012173944633e-11
汉武帝神武逃,2,3,153,2018年7月28日,上海,2018-12-26 17:03:36,行程路线,0.5315990899205678
汉武帝神武逃,2,3,153,2018年7月28日,上海,2018-12-26 17:03:37,第1天，苏州―常德，全程1200公里,0.014224219002850758
汉武帝神武逃,2,3,153,2018年7月28日,上海,2018-12-26 17:03:37,第2天，常德―昆明，全程1109公里,0.004568549493193963
汉武帝神武逃,2,3,153,2018年7月28日,上海,2018-12-26 17:03:38,第3天，昆明―香格里拉，全程617公里,0.019365127417909633
汉武帝神武逃,2,3,153,2018年7月28日,上海,2018-12-26 17:03:38,第4天，香格里拉―芒康，全程375公里,0.019338546430216264
汉武帝神武逃,2,3,153,2018年7月28日,上海,2018-12-26 17:12:22,欢迎车友来访,0.49127567359595403
因我牵挂呕,0,1,441,2018年6月26日,广东深圳,2018-12-26 18:45:46,跟着楼主一起看世界,0.9809039351261564
因我牵挂呕,0,1,441,2018年6月26日,广东深圳,2018-12-26 18:46:20,第一天你们就吃那么好，流口水呀,0.31846559968547317
renlrong,0,0,1199,2015年5月18日,湖北荆门,2018-12-26 19:06:08,确实好嗨奥,0.7160588531893379
renlrong,0,0,1199,2015年5月18日,湖北荆门,2018-12-26 19:06:26,看的楼主楼主很有钱啊，都是有身份的人,0.6261256316095279
汉武帝神武逃,2,3,153,2018年7月28日,上海,2018-12-26 19:33:23,都是有身份证的人,0.07626567009978691
汉武帝神武逃,2,3,153,2018年7月28日,上海,2018-12-26 19:33:50,哈哈，用了最近挺流行的词,0.829827165613235
汉武帝神武逃,2,3,153,2018年7月28日,上海,2018-12-26 19:34:26,旅行在外，要吃好喝好睡好，旅游就是要放松自己，享受生活,0.9769304482167703
汉武帝神武逃,2,3,153,2018年7月28日,上海,2018-12-26 19:36:16,世界有点大，我就去看看西藏新疆,0.9934416310274765
luufeng,0,4,3085,2014年9月13日,上海,2018-12-26 20:00:56,大口吃肉，大碗喝酒，这样的生活才让人羡慕,0.9920460799083652
luufeng,0,4,3085,2014年9月13日,上海,2018-12-26 20:02:23,志同道合的朋友很难得，不需要太多，只要有就很满足了,0.8560261314080739
luufeng,0,4,3085,2014年9月13日,上海,2018-12-26 20:03:24,楼主你们真的是每天都吃的大餐，好丰盛，果然开雷克萨斯的都有钱,0.9555778646837301
汉武帝神武逃,2,3,153,2018年7月28日,上海,2018-12-26 23:06:40,有钱,0.2991169977924947
汉武帝神武逃,2,3,153,2018年7月28日,上海,2018-12-26 23:09:34,出来旅游就要好吃好喝，享受生活,0.9082916477841457
汉武帝神武逃,2,3,153,2018年7月28日,上海,2018-12-26 23:09:56,是的，朋友不求多，只求真心,0.885291010908653
awy72ha,0,1,17,2017年1月15日,广东惠州,2019-6-21 20:36:45,刚入手的11年12万公里的lx570驾驶时候总感觉很晃是减震器坏了还是什么问题感觉整个人都很摇摆，其他问题一切正常,0.9752414005835357
awy72ha,0,1,17,2017年1月15日,广东惠州,2019-6-21 20:37:23,求意见,0.2525557767511506
awy72ha,0,1,17,2017年1月15日,广东惠州,2019-6-21 20:37:26,1111,0.5
ag5qfb37l,0,1,11,2018年9月8日,广东深圳,2019-6-22 00:56:10,"去4s店做下四轮定位，摇摆应该是外倾角的问题；如果之前倾角数据偏差较大、跑的里程数多、应该会带来轮胎偏磨损(从轮胎两边的花纹可看出来)、那就还得考虑换轮胎！",0.032622541798076
awy72ha,0,1,17,2017年1月15日,广东惠州,2019-6-22 13:25:24,有人知道��,0.5282352329672174
滴滴嗖嗖嗖,0,1,764,2019年6月15日,黑龙江牡丹江,2019-6-22 13:57:51,"车身比较高大，你刚开不适应的关系吧",0.34992549657405625
大爱57,0,1,11,2019年5月21日,山东烟台,2019-6-23 13:27:41,越野车的特性,0.24493318353703064
awy72ha,0,1,17,2017年1月15日,广东惠州,2019-7-4 13:53:08,。,0.5262327818078083
程壹凡,2,52,607,2014年5月19日,陕西西安,2019-7-13 13:01:15,没法私信你,0.10115386389087311
艿鲵薏玖,1,63,11900,2013年3月6日,天津,2019-7-16 14:11:37,多少钱入的？,0.5
麦克在开车,0,102,2058,2015年3月5日,四川成都,2019-7-16 16:40:38,检查轮毂是否有问题。再者是空气悬架问题。再者是摆臂与球头,0.14451448552339818
勇闯罗布泊,6,144,5535,2014年11月13日,新疆乌鲁木齐,2019-7-4 17:48:52,,None
勇闯罗布泊,6,144,5535,2014年11月13日,新疆乌鲁木齐,2019-7-4 17:50:11,【线路概述】祁连山一名是古代匈奴语，意为“天之山”，位于中国青海省东北部与甘肃省西部边境，有多条西北-东南走向的平行山脉和宽谷，是庞大山系，它是中国西部一条重要的生态屏障，没有祁连山，内蒙古的沙漠就会和柴达木盆地的荒漠连成一片，沙漠也许会大大向兰州方向推进；正是有了祁连山，有了极高山上的冰川和山区降雨才发育了一条条河流，才养育了河西走廊，才有了丝绸之路。古老丝绸之路进入西域，这里是一片泽国，可是千年的变迁，这里据说“寸草不生”,0.9999999999895521
勇闯罗布泊,6,144,5535,2014年11月13日,新疆乌鲁木齐,2019-7-4 18:00:01,10天的时间，2600多公里的路程，无数个的极美风景，改装越野车的相伴，专业保障人员的陪同，你只需带着你的梦想，你的相机，跟随我们的脚步，带你探索更美的中国；从车到人、从地到天、从雪到沙、从山到湖，一路西行，无论你是谁，我们都拥有一个共同的目标、共同的梦想――荒野行、中国美。,0.9999999999990088
勇闯罗布泊,6,144,5535,2014年11月13日,新疆乌鲁木齐,2019-7-4 18:03:10,,None
勇闯罗布泊,6,144,5535,2014年11月13日,新疆乌鲁木齐,2019-7-5 16:15:53,参与互动请私信楼主参与活动请私信楼主参与互动请私信楼主参与活动请私信楼主,0.9999995873769112
勇闯罗布泊,6,144,5535,2014年11月13日,新疆乌鲁木齐,2019-7-5 16:18:04,,None
勇闯罗布泊,6,144,5535,2014年11月13日,新疆乌鲁木齐,2019-7-6 12:19:40,,None
勇闯罗布泊,6,144,5535,2014年11月13日,新疆乌鲁木齐,2019-7-6 18:21:10,,None
勇闯罗布泊,6,144,5535,2014年11月13日,新疆乌鲁木齐,2019-7-6 18:22:22,,None
勇闯罗布泊,6,144,5535,2014年11月13日,新疆乌鲁木齐,2019-7-8 12:07:56,,None
勇闯罗布泊,6,144,5535,2014年11月13日,新疆乌鲁木齐,2019-7-9 12:26:35,,None
勇闯罗布泊,6,144,5535,2014年11月13日,新疆乌鲁木齐,2019-7-9 12:26:59,,None
勇闯罗布泊,6,144,5535,2014年11月13日,新疆乌鲁木齐,2019-7-11 12:26:10,,None
勇闯罗布泊,6,144,5535,2014年11月13日,新疆乌鲁木齐,2019-7-12 15:51:27,,None
勇闯罗布泊,6,144,5535,2014年11月13日,新疆乌鲁木齐,2019-7-13 13:17:36,,None
仗剑走天涯8085,9,57,724,2010年12月11日,甘肃平凉,2019-7-14 13:35:21,"麻烦问一下楼主，哈拉湖普通城市四驱SUV能到吗？",0.08788782980194443
勇闯罗布泊,6,144,5535,2014年11月13日,新疆乌鲁木齐,2019-7-15 11:33:37,底盘高原225就可以比如大切诺基就可以途锐也没问题,0.015591738254845722
勇闯罗布泊,6,144,5535,2014年11月13日,新疆乌鲁木齐,2019-7-15 12:45:35,,None
勇闯罗布泊,6,144,5535,2014年11月13日,新疆乌鲁木齐,2019-7-15 12:48:24,,None
勇闯罗布泊,6,144,5535,2014年11月13日,新疆乌鲁木齐,2019-7-15 17:55:27,,None
c遥远的风,0,4,347,2012年1月29日,甘肃兰州,2019-7-15 23:49:34,德令哈北上130多公里砂石路到湖边，绝大部分路面没问题，不过中间几处溪流洪水切割冲毁的路面缺乏及时维护的话，硬派越野车没问题，城市SUV可能就此止步了。,0.3709563248159702
勇闯罗布泊,6,144,5535,2014年11月13日,新疆乌鲁木齐,2019-7-16 11:03:46,带后勤彻底盘要高,0.22451949411813166
勇闯罗布泊,6,144,5535,2014年11月13日,新疆乌鲁木齐,2019-7-16 12:18:20,,None
仗剑走天涯8085,9,57,724,2010年12月11日,甘肃平凉,2019-7-16 13:59:41,好的，感谢！,0.7933944178063541
勇闯罗布泊,6,144,5535,2014年11月13日,新疆乌鲁木齐,2019-7-16 14:31:34,,None
勇闯罗布泊,6,144,5535,2014年11月13日,新疆乌鲁木齐,2019-7-16 16:33:01,,None
ajg26cxtk,0,3,0,2019年3月12日,新疆乌鲁木齐,2019-7-11 19:02:37,又到一年中的旅游季节，在新疆这个半年在寒冷中度过的地方，每年的旅游季节从五月到九月底基本结束。做旅游行业的人，舒适的车内饰会吸引更多的游客，因此大多的人都会选择在旅游季节来临前，收拾一下车子。一位伊犁资深跑旅游的老哥，他们新入手的依维柯，展新的内饰就放到我家来装修啦传几张改前的照片，来纪念它改前的模样加装顶灯，电视，音响，吧台，航空座椅话不多说，先传几张图欣赏一下最后排座椅放平，一张床来了，美美哒。出去旅游，接待都是很好滴前后来个隔断，前排也得整整桃木方向盘，翻毛皮配色配置一个小冰箱，炎热的夏天也可以喝到凉爽的饲料先分享到这啦,0.9999999977780103
阿联酋王子,0,4,21,2010年12月7日,内蒙古赤峰,2019-7-16 16:21:09,"你把面包车改成这样有啥用",0.023019916058923617
小杨1389,0,1,1,2018年5月7日,北京,2019-7-11 16:05:12,找深圳570车友群求推荐谢谢,0.3012680720254328
Tdrh647404,0,0,2,2018年3月27日,山东青岛,2019-7-11 19:22:00,青岛lx570组织在哪里呢？,0.9255302612183869
邓小伟013,0,0,4,2016年3月4日,陕西西安,2019-7-12 16:47:25,深圳570的群拉一下，感谢车友,0.4925340058524589
雪落苍山远lr,0,0,44,2019年5月25日,澳门,2019-7-15 20:47:58,有深圳570组织,0.5708368533454732
ak5s8wicw,0,2,1,2019年7月13日,广东深圳,2019-7-13 18:55:43,车友看看改的怎么样，换前大灯我还准备改个大包围。车友们给一点意见,0.1271738749687369
无尽的任务交给你,0,8,247,2017年12月31日,辽宁丹东,2019-7-13 19:41:37,挺好看啊,0.8609500529205288
ak5s8wicw,0,2,1,2019年7月13日,广东深圳,2019-7-13 19:55:05,en谢谢,0.5710537173325678
观海内参,0,0,3,2015年11月23日,河南三门峡,2019-7-16 11:13:55,大包围不好看，改了就失去这车的原味了。,0.6775620964596539
麦兜pk麦琪,0,60,357,2015年9月10日,广东广州,2019-6-27 18:18:19,新款LX570还原全速ACC由原车半速自适应巡航>>还原>>全速自适应巡航，由原车预碰撞警示>>还原>>预碰撞自动刹停，实现自动刹车，自动转弯，还原雷克萨斯智能安全，尽最大可能保障行车安全。这些安全功能主要用来应对疲劳驾驶、频繁拥堵、开车分神、接听电话、前方突然停车、突然闯入的行人和车辆、等等,0.12259351192946577
hlhaili,0,7,121,2014年7月22日,广东广州,2019-7-7 16:47:18,Lx570可以自动转弯,0.6061761712952329
5557567452699,0,34,129,2016年7月23日,北京,2019-7-11 22:49:07,真的假的？原车升级？,0.606783082294979
xsw老四,0,7,836,2017年7月6日,四川成都,2019-7-16 11:13:01,"真的啊？",0.5305096913137115
晨日株式会社,0,3,0,2018年6月9日,海外,2019-7-15 17:04:54,,None
xsw老四,0,7,836,2017年7月6日,四川成都,2019-7-15 17:25:08,"漂亮",0.8996655518394647
白桦知影,1,37,831,2011年12月14日,上海浦东新区,2019-7-15 22:49:36,"轮毂起码23了",0.4215791725263832
氢氟酸2006,0,94,1706,2014年12月24日,河北廊坊,2019-7-16 09:57:39,太大反而不协调了是不,0.10624686081232071
�蜕��h境科技,0,4,47,2015年4月15日,江苏无锡,2019-7-12 01:16:21,朋友�吞粤颂�二手GT6，找了家专业店改�b，效果很不�e，加上锻造轮毂，车子��得灵动起�恚�非常�M意。爽,0.00357994903599701
�蜕��h境科技,0,4,47,2015年4月15日,江苏无锡,2019-7-12 01:17:32,1楼,0.2863630789522522
龙套跑者,0,6,63,2014年4月19日,广东深圳,2019-7-12 10:19:40,"不改分泵有用么",0.21591867717591928
阿乐EY088,0,29,1236,2014年6月19日,湖南长沙,2019-7-12 21:53:03,570上身TE37帅爆了……黄色的GT6鲍鱼很抢眼,0.7794799326671584
�蜕��h境科技,0,4,47,2015年4月15日,江苏无锡,2019-7-14 00:57:19,不用改分泵，我��好几台车了，都是直接卡钳刹���P钢喉,0.01806619721695113
EB1509,0,25,626,2012年3月29日,河北石家庄,2019-7-14 15:05:55,林仔台车？套TE37显得好细台车比较大,0.9714571709171024
无尽的任务交给你,0,8,247,2017年12月31日,辽宁丹东,2019-7-14 22:09:21,拍的太漂亮了,0.7773646813140496
xsw老四,0,7,836,2017年7月6日,四川成都,2019-7-15 09:45:01,,None
�蜕��h境科技,0,4,47,2015年4月15日,江苏无锡,2019-7-16 01:04:19,不是林仔,0.7821631168586693
炫酷的吉吉,0,3,18,2018年5月22日,河北保定,2019-7-3 19:30:26,18年4月的，18000公里，特别特别新，还有一个专车专用的车衣,0.31367250396642643
烟雨是江南,0,10,209,2014年11月21日,江苏苏州,2019-7-3 20:38:42,买不起，帮顶！,0.3344988822894096
炫酷的吉吉,0,3,18,2018年5月22日,河北保定,2019-7-3 20:58:55,谢谢,0.5965665236051504
az4b6fmr2,0,4,85,2019年5月2日,辽宁大连,2019-7-3 21:54:02,导航升级可以咸鱼搜雷克萨斯,0.4057584641087424
az4b6fmr2,0,4,85,2019年5月2日,辽宁大连,2019-7-3 21:55:54,可以升级到2020年,0.6489260839361415
涛声依旧0072,0,3,23,2012年6月22日,江苏盐城,2019-7-5 01:11:51,多少钱兄弟,0.17326391804623786
炫酷的吉吉,0,3,18,2018年5月22日,河北保定,2019-7-5 14:25:34,135,0.5
炫酷的吉吉,0,3,18,2018年5月22日,河北保定,2019-7-5 14:26:06,河北保定户,0.9945465868934872
车来车往777,0,30,476,2014年1月8日,湖北宜昌,2019-7-6 00:02:28,这个价不好卖,0.6377666636448197
星星亮1130,0,5,113,2013年6月27日,四川成都,2019-7-6 00:24:32,请问是中规吗,0.8164750352777143
西西奥利奥,0,30,312,2014年11月3日,四川成都,2019-7-6 14:16:22,给个参考建议：128-132比较合适,0.719572811009
z091501,0,1,8,2019年6月28日,广东深圳,2019-7-6 18:34:30,我这里有台13款570才7万公里,0.11858757714154189
炫酷的吉吉,0,3,18,2018年5月22日,河北保定,2019-7-6 18:35:03,135,0.5
炫酷的吉吉,0,3,18,2018年5月22日,河北保定,2019-7-6 18:35:23,是,0.5262327818078083
炫酷的吉吉,0,3,18,2018年5月22日,河北保定,2019-7-6 18:35:30,好吧,0.6558628208940429
z091501,0,1,8,2019年6月28日,广东深圳,2019-7-6 19:29:56,84,0.5
乐事234,0,2,9,2017年12月16日,河北承德,2019-7-7 09:34:45,怎么联系您,0.5262327818078083
乐事234,0,2,9,2017年12月16日,河北承德,2019-7-7 09:41:43,怎么加个vx,0.40306518103660505
塘东,0,61,581,2011年5月28日,香港,2019-7-7 16:25:33,这么好的车干嘛卖了,0.21870722463508763
炫酷的吉吉,0,3,18,2018年5月22日,河北保定,2019-7-7 16:26:03,想换车,0.12289947830033943
炫酷的吉吉,0,3,18,2018年5月22日,河北保定,2019-7-7 16:26:37,15831242555我电话,0.2161581025696636
炫酷的吉吉,0,3,18,2018年5月22日,河北保定,2019-7-7 16:27:12,158.a312.a42555,0.5
塘东,0,61,581,2011年5月28日,香港,2019-7-7 16:50:19,你肯定想换奔驰G,0.4874839955144724
炫酷的吉吉,0,3,18,2018年5月22日,河北保定,2019-7-7 16:50:41,再看,0.47401592117705926
神秘人1201,0,7,10,2017年10月20日,江苏苏州,2019-7-10 00:30:42,"留个微信吧耧住我想了解一下不是车贩子",0.4289554015509941
